,ClubName,VillageName,TA,District,East,South
1,Akuchowo,Akuchowo,Kasumbu,Dedza,33.3577777777778,-14.3052777777778
2,Akuliphuphwe,Akuliphuphwe,Kasumbu,Dedza,33.3575,-14.3036111111111
3,Biwi Jemusi,Biwi Jemusi,Chauma,Dedza,33.2013888888889,-14.1208333333333
4,Bondo,Bondo,Kaphuka,Dedza,33.1755555555556,-14.3427777777778
5,Buliani/Ndogolo,Buliani/Ndogolo,Chauma,Dedza,33.1613888888889,-14.0755555555556
6,Bwanali,Bwanali,Tambala,Dedza,33.2233333333333,-14.1491666666667
7,Bwazi,Bwazi,Kaphuka,Dedza,33.175,-14.2005555555556
8,Chabwera,Chabwera,Kasumbu,Dedza,33.3405555555556,-14.2991666666667
9,Chafwala,Chafwala,Kaphuka,Dedza,33.1605555555556,-14.2625
10,CHAGWIRA,CHAGWIRA,KAPHUKA,Dedza,33.07,-14.1919444444444
11,CHALOWA,CHALOWA,KAPHUKA,Dedza,33.0758333333333,-14.2002777777778
12,Chalowa,Chalowa,Tambala,Dedza,14.1935,34.0655
13,CHANA MTELEMUKA,CHANA ,KAPHUKA,Dedza,33.0733333333333,-14.1897222222222
14,CHAPONDA,CHAPONDA,KAPHUKA,Dedza,33.075,-14.1891666666667
15,Chaponda,Chaponda,Tambala,Dedza,14.1868333333333,34.0716666666667
16,Chara Mtelemuka,Chara Mtelemuka,Tambala,Dedza,14.1871666666667,34.0706666666667
17,Chatsika,Chatsika,Chauma,Dedza,33.1813888888889,-14.1038888888889
18,Chauma,Chauma,Chauma,Dedza,33.2030555555556,-14.1016666666667
19,Chawira,Chawira,Tambala,Dedza,14.1933333333333,34.063
20,Ching'amba/Chibwana,Chibwana,Kaphuka,Dedza,33.1227777777778,-14.1227777777778
21,Chikanda,Chikanda,Kasumbu,Dedza,33.2916666666667,-14.3477777777778
22,Chikuse Dz,Chikuse,Kasumbu,Dedza,33.32,-14.1508333333333
23,Chikwasa,Chikwasa,Kaphuka,Dedza,33.1641666666667,-14.1666666666667
24,Chilembwe,Chilembwe,Kaphuka,Dedza,33.0822222222222,-14.2280555555556
25,Chiluzi,Chiluzi,Kasumbu,Dedza,33.2844444444444,-14.2127777777778
26,Chimasula,Chimasula,Kaphuka,Dedza,33.1686111111111,-14.2113888888889
27,Chimati,Chimati,Kaphuka,Dedza,33.1947222222222,-14.3475
28,Chimbwani,Chimbwani,Kasumbu,Dedza,33.3575,-14.2894444444444
29,Chimkwita,Chimkwita,Kaphuka,Dedza,33.1888888888889,-14.3708333333333
30,Chimphandu,Chimphandu,Kasumbu,Dedza,33.2861111111111,-14.1941666666667
31,Chimtengo,Chimtengo,Kaphuka,Dedza,33.1219444444444,-14.3186111111111
32,Chindenga,Chindenga,Tambala,Dedza,33.2519444444444,-14.205
33,Chingamba,Chingamba,Tambala,Dedza,14.1646666666667,34.0821666666667
34,CHING'AMBA,CHING'AMBA,KAPHUKA,Dedza,33.0925,-14.1744444444444
35,Chinkesa,Chinkesa,Kasumbu,Dedza,33.3494444444444,-14.2938888888889
36,Chinthankhwa,Chinthankhwa,Kaphuka,Dedza,33.1805555555556,-14.3413888888889
37,Chioza Kalichero,Chioza Kalichero,Kaphuka,Dedza,33.1102777777778,-14.2225
38,Chiozamtoso,Chiozamtoso,Kaphuka,Dedza,33.0980555555556,-14.1930555555556
39,Chipampha,Chipampha,Kaphuka,Dedza,33.0830555555556,-14.2266666666667
40,Chipeni,Chipeni,Kaphuka,Dedza,33.0797222222222,-14.2380555555556
41,Chipwaila,Chipwaila,Kaphuka,Dedza,33.0847222222222,-14.2316666666667
42,Chisera/Msokola,Chisera,Kaphuka,Dedza,33.0594444444444,-14.2319444444444
43,Chitala,Chitala,Kasumbu,Dedza,33.3647222222222,-14.2327777777778
44,Chitana,Chitana,Kasumbu,Dedza,33.3836111111111,-14.1377777777778
45,Chitsatsa,Chitsatsa,Kaphuka,Dedza,33.1525,-14.1275
46,Chitsonga,Chitsonga,Kasumbu,Dedza,33.3086111111111,-14.3183333333333
47,Chiwamba,Chiwamba,Kasumbu,Dedza,33.3761111111111,-14.1680555555556
48,Chiweza,Chiweza,Kaphuka,Dedza,33.1113888888889,-14.2252777777778
49,Chiweza,Chiweza,Tambala,Dedza,33.2044444444444,-14.1405555555556
50,Chizonga,Chizonga,Kasumbu,Dedza,33.3205555555556,-14.1561111111111
51,Chonde,Chonde,Chauma,Dedza,33.1366666666667,-14.0955555555556
52,Dambo,Dambo,Kaphuka,Dedza,33.1394444444444,-14.3286111111111
53,KUNMKABZYA / DAYIMA,DAYIMA,KAPHUKA,Dedza,33.0983333333333,-14.1677777777778
54,DZOOLE,DZOOLE,KAPHUKA,Dedza,33.0386111111111,-14.2583333333333
55,Dzoole,Dzoole,Tambala,Dedza,14.7483333333333,34.0365
56,FALIKIRE,FALIKIRE,KAPHUKA,Dedza,33.0722222222222,-14.1866666666667
57,Falikire,Falikire,Tambala,Dedza,14.1853333333333,34.07
58,Fara,Fara,Kaphuka,Dedza,33.2572222222222,-14.3466666666667
59,Gesolomo,Gesolomo,Kaphuka,Dedza,33.1741666666667,-14.3527777777778
60,Gome,Gome,Kaphuka,Dedza,33.0930555555556,-14.1827777777778
61,Gonkho,Gonkho,Chauma,Dedza,33.1377777777778,-14.0638888888889
62,ISILAMU,ISILAMU,KAPHUKA,Dedza,33.1244444444444,-14.1711111111111
63,Isilamu,Isilamu,Tambala,Dedza,14.1626666666667,34.1146666666667
64,JAZIELE,JAZIELE,KAPHUKA,Dedza,33.1108333333333,-14.16
65,Jaziele,Jaziele,Tambala,Dedza,14.156,34.0983333333333
66,Kadula,Kadula,Kaphuka,Dedza,33.0911111111111,-14.1861111111111
67,Kadzola,Kadzola,Kasumbu,Dedza,33.3291666666667,-14.2408333333333
68,KAKHOME,KAKHOME,KAPHUKA,Dedza,33.1061111111111,-14.1563888888889
69,Kalamizu,Kalamizu,Chauma,Dedza,33.1294444444444,-14.0958333333333
70,Kalipinde,Kalipinde,Chauma,Dedza,33.165,-14.0852777777778
71,Kalumbi,Kalumbi,Chauma,Dedza,33.1908333333333,-14.1380555555556
72,Kamninde,Kamninde,Chauma,Dedza,33.1833333333333,-14.0683333333333
73,Kamphinda,Kamphinda,Chauma,Dedza,33.1713888888889,-14.0963888888889
74,KAMPHINDA,KAMPHINDA,KAPHUKA,Dedza,33.0308333333333,-14.2508333333333
75,Kamphinda,Kamphinda,Tambala,Dedza,14.2438333333333,34.0251666666667
76,Kamtamba,Kamtamba,Tambala,Dedza,14.1438333333333,34.0616666666667
77,Kanjondo,Kanjondo,Kasumbu,Dedza,33.3538888888889,-14.3133333333333
78,Kankhomba,Kankhomba,Chauma,Dedza,33.1622222222222,-14.1291666666667
79,Kanyama,Kanyama,Kasumbu,Dedza,33.3272222222222,-14.2480555555556
80,Kanyama,Kanyama,Tambala,Dedza,33.2113888888889,-14.1711111111111
81,Kanyemba,Kanyemba,Kaphuka,Dedza,33.1719444444444,-14.2044444444444
82,Kanyenda,Kanyenda,Kasumbu,Dedza,33.3658333333333,-14.2294444444444
83,Kapanda,Kapanda,Kaphuka,Dedza,33.175,-14.2005555555556
84,Kapesi,Kapesi,Kasumbu,Dedza,33.3825,-14.2541666666667
85,Kaphuka,Kaphuka,Kaphuka,Dedza,33.1875,-14.1519444444444
86,Kasankha,Kasankha,Kasumbu,Dedza,33.3316666666667,-14.2516666666667
87,Kasata,Kasata,Chauma,Dedza,33.1836111111111,-14.115
88,Kasumbu,Kasumbu,Kasumbu,Dedza,33.3527777777778,-14.3166666666667
89,KATAYE,KATAYE,KAPHUKA,Dedza,33.0588888888889,-14.235
90,Kataye,Kataye,Tambala,Dedza,14.2443333333333,34.0486666666667
91,KATUTA,KATUTA,KAPHUKA,Dedza,33.0558333333333,-14.2516666666667
92,Katuta,Katuta,Tambala,Dedza,14.2443333333333,34.0468333333333
93,Kayesela,Kayesela,Chauma,Dedza,33.1325,-14.0933333333333
94,Khombe,Khombe,Kaphuka,Dedza,33.1686111111111,-14.2113888888889
95,Kuchilinjiro,Kuchilinjiro,Kasumbu,Dedza,33.315,-14.1494444444444
96,Kuchombe,Kuchombe,Chauma,Dedza,33.1702777777778,-14.0794444444444
97,Kudemera,Kudemera,Kaphuka,Dedza,33.1661111111111,-14.2888888888889
98,Kumbabzya,Kumbabzya,Tambala,Dedza,14.1733333333333,34.09
99,KUMTAMBA,KUMTAMBA,KAPHUKA,Dedza,33.0694444444444,-14.1508333333333
100,Kutsewe,Kutsewe,Chauma,Dedza,33.1513888888889,-14.1197222222222
101,LABANI,LABANI,KAPHUKA,Dedza,33.0758333333333,-14.2072222222222
102,Labani,Labani,Tambala,Dedza,14.1976666666667,34.113
103,Lamusiteni,Lamusiteni,Kaphuka,Dedza,33.2283333333333,-14.3733333333333
104,Liphuphwe I,Liphuphwe I,Kasumbu,Dedza,33.3527777777778,-14.3166666666667
105,Lumwira,Lumwira,Kaphuka,Dedza,33.0788888888889,-14.1669444444444
106,Lumwira,Lumwira,Kasumbu,Dedza,33.3261111111111,-14.2216666666667
107,Lusinio,Lusinio,Kaphuka,Dedza,33.1547222222222,-14.2808333333333
108,Madzumbi,Madzumbi,Kasumbu,Dedza,33.3836111111111,-14.1377777777778
109,Magombo,Magombo,Kasumbu,Dedza,33.3083333333333,-14.3102777777778
110,MAGWAZA,MAGWAZA,KAPHUKA,Dedza,33.0536111111111,-14.2702777777778
111,Magwaza,Magwaza,Tambala,Dedza,14.2688333333333,34.0455
112,Makhuyula,Makhuyula,Kasumbu,Dedza,33.3261111111111,-14.23
113,Makoko,Makoko,Kaphuka,Dedza,33.0788888888889,-14.1633333333333
114,Malanga,Malanga,Chauma,Dedza,33.1486111111111,-14.1230555555556
115,Maliko Gunde,Maliko Gunde,Kaphuka,Dedza,33.1558333333333,-14.2922222222222
116,Maluwa,Maluwa,Kaphuka,Dedza,33.3836111111111,-14.2586111111111
117,MANONDO,MANONDO,KAPHUKA,Dedza,33.0716666666667,-14.2
118,Manondo,Manondo,Tambala,Dedza,14.1885,34.063
119,MBALAME NDELE,MBALAME,KAPHUKA,Dedza,33.0730555555556,-14.1438888888889
120,MBALAME TCHEMBA,MBALAME ,KAPHUKA,Dedza,33.075,-14.1419444444444
121,Mbalame Ndelele,Mbalame Ndelele,Tambala,Dedza,14.1396666666667,34.0705
122,Mbalame Tchemba,Mbalame Tchemba,Tambala,Dedza,14.1385,34.065
123,Mbera,Mbera,Kaphuka,Dedza,33.1172222222222,-14.17
124,Mbidzi,Mbidzi,Kaphuka,Dedza,33.1044444444444,-14.2127777777778
125,Mbilima,Mbilima,Chauma,Dedza,33.1572222222222,-14.0519444444444
126,MBWADZULU,MBWADZULU,KAPHUKA,Dedza,33.0725,-14.1669444444444
127,Mbwadzulu,Mbwadzulu,Tambala,Dedza,14.1683333333333,34.0635
128,Mchenga,Mchenga,Chauma,Dedza,33.1458333333333,-14.0738888888889
129,MCHONKHWE,MCHONKHWE,KAPHUKA,Dedza,33.0725,-14.1983333333333
130,Mchonkwe,Mchonkwe,Tambala,Dedza,14.1923333333333,34.0701666666667
131,Mdzeka,Mdzeka,Chauma,Dedza,33.1655555555556,-14.0955555555556
132,Mdzomba,Mdzomba,Kasumbu,Dedza,33.2844444444444,-14.1991666666667
133,Mgawa,Mgawa,Kasumbu,Dedza,33.3852777777778,-14.3041666666667
134,Mgawanyumbu,Mgawanyumbu,Kasumbu,Dedza,33.3347222222222,-14.2388888888889
135,Mgonda,Mgonda,Kasumbu,Dedza,33.2844444444444,-14.2127777777778
136,Mitawa I,Mitawa I,Chauma,Dedza,33.1663888888889,-14.1172222222222
137,Mkalijujula,Mkalijujula,Chauma,Dedza,33.1944444444444,-14.1302777777778
138,MKANDA KUMLUMA,MKANDA ,KAPHUKA,Dedza,33.0697222222222,-14.1813888888889
139,MKANDA TCHEMBA,MKANDA ,KAPHUKA,Dedza,33.0752777777778,-14.1508333333333
